Match #,Team #,Position,Scouter,Question,Bubble,Value
22,3374,Red 3,Charan,TeleopLowNode,Cube_9,False
22,3374,Red 3,Charan,TeleopLowNode,Cone_9,False
22,3374,Red 3,Charan,EndgameDocked,Success,False
22,3374,Red 3,Charan,EndgameEngaged,Success,True
22,3374,Red 3,Charan,EndgamePark,Success,False
22,3374,Red 3,Charan,EndgameTripleBalance,Success,False
22,3374,Red 3,Charan,TeleopTeamwork,Success,True
22,3374,Red 3,Charan,TeleopPenalties,Success,False
22,3374,Red 3,Charan,MiscTippedCones,Success,False
22,3374,Red 3,Charan,MiscDropPieces,Success,False
22,3374,Red 3,Charan,TeleopDefenseAbility,1,False
22,3374,Red 3,Charan,TeleopDefenseAbility,2,False
22,3374,Red 3,Charan,TeleopDefenseAbility,3,False
22,3374,Red 3,Charan,TeleopDefenseAbility,4,True
22,3374,Red 3,Charan,TeleopDefenseAbility,5,False
22,3374,Red 3,Charan,TeleopDoubleSubstation,Success,False
22,3374,Red 3,Charan,AutoDNACharge,Success,False
22,3374,Red 3,Charan,InfoPosition,Blue,False
22,3374,Red 3,Charan,InfoPosition,Red,True
22,3374,Red 3,Charan,InfoPosition,1,False
22,3374,Red 3,Charan,InfoPosition,2,False
22,3374,Red 3,Charan,InfoPosition,3,True
22,3374,Red 3,Charan,AutoMissedPieces,Success,False
23,316,Blue 1,Sankeerth,AutoMobility,Success,True
23,316,Blue 1,Sankeerth,AutoDocked,Success,True
23,316,Blue 1,Sankeerth,AutoEngaged,Success,True
23,316,Blue 1,Sankeerth,TeleopPancake,Success,False
23,316,Blue 1,Sankeerth,TeleopDriverQuality,1,False
23,316,Blue 1,Sankeerth,TeleopDriverQuality,2,False
23,316,Blue 1,Sankeerth,TeleopDriverQuality,3,False
23,316,Blue 1,Sankeerth,TeleopDriverQuality,4,True
23,316,Blue 1,Sankeerth,TeleopDriverQuality,5,False
23,316,Blue 1,Sankeerth,TeleopMechanicalReliability,1,False
23,316,Blue 1,Sankeerth,TeleopMechanicalReliability,2,False
23,316,Blue 1,Sankeerth,TeleopMechanicalReliability,3,True
23,316,Blue 1,Sankeerth,TeleopMechanicalReliability,4,False
23,316,Blue 1,Sankeerth,TeleopMechanicalReliability,5,False
23,316,Blue 1,Sankeerth,TeleopDisqualified,Success,False
23,316,Blue 1,Sankeerth,TeleopSingleSubstation,Success,False
23,316,Blue 1,Sankeerth,AutoHighNode,Cone_1,False
23,316,Blue 1,Sankeerth,AutoHighNode,Cube_2,False
23,316,Blue 1,Sankeerth,AutoHighNode,Cone_3,False
23,316,Blue 1,Sankeerth,AutoHighNode,Cone_4,False
23,316,Blue 1,Sankeerth,AutoHighNode,Cube_5,False
23,316,Blue 1,Sankeerth,AutoHighNode,Cone_6,True
23,316,Blue 1,Sankeerth,AutoHighNode,Cone_7,False
23,316,Blue 1,Sankeerth,AutoHighNode,Cube_8,False
23,316,Blue 1,Sankeerth,AutoHighNode,Cone_9,False
23,316,Blue 1,Sankeerth,AutoMidNode,Cone_1,False
23,316,Blue 1,Sankeerth,AutoMidNode,Cube_2,False
23,316,Blue 1,Sankeerth,AutoMidNode,Cone_3,False
23,316,Blue 1,Sankeerth,AutoMidNode,Cone_4,False
23,316,Blue 1,Sankeerth,AutoMidNode,Cube_5,False
23,316,Blue 1,Sankeerth,AutoMidNode,Cone_6,False
23,316,Blue 1,Sankeerth,AutoMidNode,Cone_7,False
23,316,Blue 1,Sankeerth,AutoMidNode,Cube_8,False
23,316,Blue 1,Sankeerth,AutoMidNode,Cone_9,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cube_1,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cone_1,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cube_2,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cone_2,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cube_3,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cone_3,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cube_4,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cone_4,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cube_5,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cone_5,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cube_6,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cone_6,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cube_7,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cone_7,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cube_8,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cone_8,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cube_9,False
23,316,Blue 1,Sankeerth,AutoLowNode,Cone_9,False
23,316,Blue 1,Sankeerth,TeleopHighNode,Cone_1,False
23,316,Blue 1,Sankeerth,TeleopHighNode,Cube_2,False
23,316,Blue 1,Sankeerth,TeleopHighNode,Cone_3,False
23,316,Blue 1,Sankeerth,TeleopHighNode,Cone_4,True
23,316,Blue 1,Sankeerth,TeleopHighNode,Cube_5,True
23,316,Blue 1,Sankeerth,TeleopHighNode,Cone_6,False
23,316,Blue 1,Sankeerth,TeleopHighNode,Cone_7,False
23,316,Blue 1,Sankeerth,TeleopHighNode,Cube_8,False
23,316,Blue 1,Sankeerth,TeleopHighNode,Cone_9,False
23,316,Blue 1,Sankeerth,TeleopMidNode,Cone_1,False
23,316,Blue 1,Sankeerth,TeleopMidNode,Cube_2,False
23,316,Blue 1,Sankeerth,TeleopMidNode,Cone_3,False
23,316,Blue 1,Sankeerth,TeleopMidNode,Cone_4,True
23,316,Blue 1,Sankeerth,TeleopMidNode,Cube_5,False
23,316,Blue 1,Sankeerth,TeleopMidNode,Cone_6,True
23,316,Blue 1,Sankeerth,TeleopMidNode,Cone_7,False
23,316,Blue 1,Sankeerth,TeleopMidNode,Cube_8,False
23,316,Blue 1,Sankeerth,TeleopMidNode,Cone_9,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cube_1,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cone_1,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cube_2,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cone_2,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cube_3,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cone_3,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cube_4,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cone_4,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cube_5,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cone_5,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cube_6,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cone_6,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cube_7,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cone_7,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cube_8,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cone_8,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cube_9,False
23,316,Blue 1,Sankeerth,TeleopLowNode,Cone_9,False
23,316,Blue 1,Sankeerth,EndgameDocked,Success,True
23,316,Blue 1,Sankeerth,EndgameEngaged,Success,True
23,316,Blue 1,Sankeerth,EndgamePark,Success,False
23,316,Blue 1,Sankeerth,EndgameTripleBalance,Success,True
23,316,Blue 1,Sankeerth,TeleopTeamwork,Success,False
23,316,Blue 1,Sankeerth,TeleopPenalties,Success,False
23,316,Blue 1,Sankeerth,MiscTippedCones,Success,False
23,316,Blue 1,Sankeerth,MiscDropPieces,Success,True
23,316,Blue 1,Sankeerth,TeleopDefenseAbility,1,False
23,316,Blue 1,Sankeerth,TeleopDefenseAbility,2,False
23,316,Blue 1,Sankeerth,TeleopDefenseAbility,3,True
23,316,Blue 1,Sankeerth,TeleopDefenseAbility,4,False
23,316,Blue 1,Sankeerth,TeleopDefenseAbility,5,False
23,316,Blue 1,Sankeerth,TeleopDoubleSubstation,Success,True
23,316,Blue 1,Sankeerth,AutoDNACharge,Success,False
23,316,Blue 1,Sankeerth,InfoPosition,Blue,True
23,316,Blue 1,Sankeerth,InfoPosition,Red,False
23,316,Blue 1,Sankeerth,InfoPosition,1,True
23,316,Blue 1,Sankeerth,InfoPosition,2,False
23,316,Blue 1,Sankeerth,InfoPosition,3,False
23,316,Blue 1,Sankeerth,AutoMissedPieces,Success,False
23,176,Blue 2,Siva,AutoMobility,Success,True
23,176,Blue 2,Siva,AutoDocked,Success,False
23,176,Blue 2,Siva,AutoEngaged,Success,False
23,176,Blue 2,Siva,TeleopPancake,Success,False
23,176,Blue 2,Siva,TeleopDriverQuality,1,False
23,176,Blue 2,Siva,TeleopDriverQuality,2,False
23,176,Blue 2,Siva,TeleopDriverQuality,3,False
23,176,Blue 2,Siva,TeleopDriverQuality,4,False
23,176,Blue 2,Siva,TeleopDriverQuality,5,True
23,176,Blue 2,Siva,TeleopMechanicalReliability,1,False
23,176,Blue 2,Siva,TeleopMechanicalReliability,2,False
23,176,Blue 2,Siva,TeleopMechanicalReliability,3,False
23,176,Blue 2,Siva,TeleopMechanicalReliability,4,True
23,176,Blue 2,Siva,TeleopMechanicalReliability,5,False
23,176,Blue 2,Siva,TeleopDisqualified,Success,False
23,176,Blue 2,Siva,TeleopSingleSubstation,Success,False
23,176,Blue 2,Siva,AutoHighNode,Cone_1,False
23,176,Blue 2,Siva,AutoHighNode,Cube_2,False
23,176,Blue 2,Siva,AutoHighNode,Cone_3,False
23,176,Blue 2,Siva,AutoHighNode,Cone_4,False
23,176,Blue 2,Siva,AutoHighNode,Cube_5,False
23,176,Blue 2,Siva,AutoHighNode,Cone_6,False
23,176,Blue 2,Siva,AutoHighNode,Cone_7,False
23,176,Blue 2,Siva,AutoHighNode,Cube_8,False
23,176,Blue 2,Siva,AutoHighNode,Cone_9,False
23,176,Blue 2,Siva,AutoMidNode,Cone_1,True
23,176,Blue 2,Siva,AutoMidNode,Cube_2,False
23,176,Blue 2,Siva,AutoMidNode,Cone_3,False
23,176,Blue 2,Siva,AutoMidNode,Cone_4,False
23,176,Blue 2,Siva,AutoMidNode,Cube_5,False
23,176,Blue 2,Siva,AutoMidNode,Cone_6,False
23,176,Blue 2,Siva,AutoMidNode,Cone_7,False
23,176,Blue 2,Siva,AutoMidNode,Cube_8,False
23,176,Blue 2,Siva,AutoMidNode,Cone_9,False
23,176,Blue 2,Siva,AutoLowNode,Cube_1,False
23,176,Blue 2,Siva,AutoLowNode,Cone_1,False
23,176,Blue 2,Siva,AutoLowNode,Cube_2,False
23,176,Blue 2,Siva,AutoLowNode,Cone_2,False
23,176,Blue 2,Siva,AutoLowNode,Cube_3,False
23,176,Blue 2,Siva,AutoLowNode,Cone_3,False
23,176,Blue 2,Siva,AutoLowNode,Cube_4,False
23,176,Blue 2,Siva,AutoLowNode,Cone_4,False
23,176,Blue 2,Siva,AutoLowNode,Cube_5,False
23,176,Blue 2,Siva,AutoLowNode,Cone_5,False
23,176,Blue 2,Siva,AutoLowNode,Cube_6,False
23,176,Blue 2,Siva,AutoLowNode,Cone_6,False
23,176,Blue 2,Siva,AutoLowNode,Cube_7,False
23,176,Blue 2,Siva,AutoLowNode,Cone_7,False
23,176,Blue 2,Siva,AutoLowNode,Cube_8,False
23,176,Blue 2,Siva,AutoLowNode,Cone_8,False
23,176,Blue 2,Siva,AutoLowNode,Cube_9,False
23,176,Blue 2,Siva,AutoLowNode,Cone_9,False
23,176,Blue 2,Siva,TeleopHighNode,Cone_1,False
23,176,Blue 2,Siva,TeleopHighNode,Cube_2,False
23,176,Blue 2,Siva,TeleopHighNode,Cone_3,False
23,176,Blue 2,Siva,TeleopHighNode,Cone_4,True
23,176,Blue 2,Siva,TeleopHighNode,Cube_5,False
23,176,Blue 2,Siva,TeleopHighNode,Cone_6,False
23,176,Blue 2,Siva,TeleopHighNode,Cone_7,False
23,176,Blue 2,Siva,TeleopHighNode,Cube_8,False
23,176,Blue 2,Siva,TeleopHighNode,Cone_9,False
23,176,Blue 2,Siva,TeleopMidNode,Cone_1,False
23,176,Blue 2,Siva,TeleopMidNode,Cube_2,True
23,176,Blue 2,Siva,TeleopMidNode,Cone_3,False
23,176,Blue 2,Siva,TeleopMidNode,Cone_4,True
23,176,Blue 2,Siva,TeleopMidNode,Cube_5,True
23,176,Blue 2,Siva,TeleopMidNode,Cone_6,True
23,176,Blue 2,Siva,TeleopMidNode,Cone_7,False
23,176,Blue 2,Siva,TeleopMidNode,Cube_8,False
23,176,Blue 2,Siva,TeleopMidNode,Cone_9,False
23,176,Blue 2,Siva,TeleopLowNode,Cube_1,False
23,176,Blue 2,Siva,TeleopLowNode,Cone_1,False
23,176,Blue 2,Siva,TeleopLowNode,Cube_2,False
23,176,Blue 2,Siva,TeleopLowNode,Cone_2,False
23,176,Blue 2,Siva,TeleopLowNode,Cube_3,False
23,176,Blue 2,Siva,TeleopLowNode,Cone_3,False
23,176,Blue 2,Siva,TeleopLowNode,Cube_4,True
23,176,Blue 2,Siva,TeleopLowNode,Cone_4,False
23,176,Blue 2,Siva,TeleopLowNode,Cube_5,True
23,176,Blue 2,Siva,TeleopLowNode,Cone_5,False
23,176,Blue 2,Siva,TeleopLowNode,Cube_6,False
23,176,Blue 2,Siva,TeleopLowNode,Cone_6,False
23,176,Blue 2,Siva,TeleopLowNode,Cube_7,True
23,176,Blue 2,Siva,TeleopLowNode,Cone_7,False
23,176,Blue 2,Siva,TeleopLowNode,Cube_8,False
23,176,Blue 2,Siva,TeleopLowNode,Cone_8,False
23,176,Blue 2,Siva,TeleopLowNode,Cube_9,False
23,176,Blue 2,Siva,TeleopLowNode,Cone_9,False
23,176,Blue 2,Siva,EndgameDocked,Success,False
23,176,Blue 2,Siva,EndgameEngaged,Success,True
23,176,Blue 2,Siva,EndgamePark,Success,False
23,176,Blue 2,Siva,EndgameTripleBalance,Success,True
23,176,Blue 2,Siva,TeleopTeamwork,Success,True
23,176,Blue 2,Siva,TeleopPenalties,Success,False
23,176,Blue 2,Siva,MiscTippedCones,Success,False
23,176,Blue 2,Siva,MiscDropPieces,Success,False
23,176,Blue 2,Siva,TeleopDefenseAbility,1,False
23,176,Blue 2,Siva,TeleopDefenseAbility,2,False
23,176,Blue 2,Siva,TeleopDefenseAbility,3,False
23,176,Blue 2,Siva,TeleopDefenseAbility,4,False
23,176,Blue 2,Siva,TeleopDefenseAbility,5,False
23,176,Blue 2,Siva,TeleopDoubleSubstation,Success,True
23,176,Blue 2,Siva,AutoDNACharge,Success,False
23,176,Blue 2,Siva,InfoPosition,Blue,True
23,176,Blue 2,Siva,InfoPosition,Red,False
23,176,Blue 2,Siva,InfoPosition,1,False
23,176,Blue 2,Siva,InfoPosition,2,True
23,176,Blue 2,Siva,InfoPosition,3,False
23,176,Blue 2,Siva,AutoMissedPieces,Success,True
23,319,Blue 3,Ananya,AutoMobility,Success,True
23,319,Blue 3,Ananya,AutoDocked,Success,False
23,319,Blue 3,Ananya,AutoEngaged,Success,False
23,319,Blue 3,Ananya,TeleopPancake,Success,False
23,319,Blue 3,Ananya,TeleopDriverQuality,1,False
23,319,Blue 3,Ananya,TeleopDriverQuality,2,False
23,319,Blue 3,Ananya,TeleopDriverQuality,3,False
23,319,Blue 3,Ananya,TeleopDriverQuality,4,True
23,319,Blue 3,Ananya,TeleopDriverQuality,5,False
23,319,Blue 3,Ananya,TeleopMechanicalReliability,1,False
23,319,Blue 3,Ananya,TeleopMechanicalReliability,2,False
23,319,Blue 3,Ananya,TeleopMechanicalReliability,3,False
23,319,Blue 3,Ananya,TeleopMechanicalReliability,4,True
23,319,Blue 3,Ananya,TeleopMechanicalReliability,5,False
23,319,Blue 3,Ananya,TeleopDisqualified,Success,False
23,319,Blue 3,Ananya,TeleopSingleSubstation,Success,True
23,319,Blue 3,Ananya,AutoHighNode,Cone_1,False
23,319,Blue 3,Ananya,AutoHighNode,Cube_2,False
23,319,Blue 3,Ananya,AutoHighNode,Cone_3,False
23,319,Blue 3,Ananya,AutoHighNode,Cone_4,False
23,319,Blue 3,Ananya,AutoHighNode,Cube_5,False
23,319,Blue 3,Ananya,AutoHighNode,Cone_6,False
23,319,Blue 3,Ananya,AutoHighNode,Cone_7,False
23,319,Blue 3,Ananya,AutoHighNode,Cube_8,True
23,319,Blue 3,Ananya,AutoHighNode,Cone_9,True
23,319,Blue 3,Ananya,AutoMidNode,Cone_1,False
23,319,Blue 3,Ananya,AutoMidNode,Cube_2,False
23,319,Blue 3,Ananya,AutoMidNode,Cone_3,False
23,319,Blue 3,Ananya,AutoMidNode,Cone_4,False
23,319,Blue 3,Ananya,AutoMidNode,Cube_5,False
23,319,Blue 3,Ananya,AutoMidNode,Cone_6,False
23,319,Blue 3,Ananya,AutoMidNode,Cone_7,False
23,319,Blue 3,Ananya,AutoMidNode,Cube_8,False
23,319,Blue 3,Ananya,AutoMidNode,Cone_9,False
23,319,Blue 3,Ananya,AutoLowNode,Cube_1,False
23,319,Blue 3,Ananya,AutoLowNode,Cone_1,False
23,319,Blue 3,Ananya,AutoLowNode,Cube_2,False
23,319,Blue 3,Ananya,AutoLowNode,Cone_2,False
23,319,Blue 3,Ananya,AutoLowNode,Cube_3,False
23,319,Blue 3,Ananya,AutoLowNode,Cone_3,False
23,319,Blue 3,Ananya,AutoLowNode,Cube_4,False
23,319,Blue 3,Ananya,AutoLowNode,Cone_4,False
23,319,Blue 3,Ananya,AutoLowNode,Cube_5,False
23,319,Blue 3,Ananya,AutoLowNode,Cone_5,False
23,319,Blue 3,Ananya,AutoLowNode,Cube_6,False
23,319,Blue 3,Ananya,AutoLowNode,Cone_6,False
23,319,Blue 3,Ananya,AutoLowNode,Cube_7,False
23,319,Blue 3,Ananya,AutoLowNode,Cone_7,False
23,319,Blue 3,Ananya,AutoLowNode,Cube_8,False
23,319,Blue 3,Ananya,AutoLowNode,Cone_8,False
23,319,Blue 3,Ananya,AutoLowNode,Cube_9,False
23,319,Blue 3,Ananya,AutoLowNode,Cone_9,False
23,319,Blue 3,Ananya,TeleopHighNode,Cone_1,True
23,319,Blue 3,Ananya,TeleopHighNode,Cube_2,True
23,319,Blue 3,Ananya,TeleopHighNode,Cone_3,True
23,319,Blue 3,Ananya,TeleopHighNode,Cone_4,False
23,319,Blue 3,Ananya,TeleopHighNode,Cube_5,False
23,319,Blue 3,Ananya,TeleopHighNode,Cone_6,False
23,319,Blue 3,Ananya,TeleopHighNode,Cone_7,False
23,319,Blue 3,Ananya,TeleopHighNode,Cube_8,False
23,319,Blue 3,Ananya,TeleopHighNode,Cone_9,False
23,319,Blue 3,Ananya,TeleopMidNode,Cone_1,False
23,319,Blue 3,Ananya,TeleopMidNode,Cube_2,False
23,319,Blue 3,Ananya,TeleopMidNode,Cone_3,True
23,319,Blue 3,Ananya,TeleopMidNode,Cone_4,False
23,319,Blue 3,Ananya,TeleopMidNode,Cube_5,False
23,319,Blue 3,Ananya,TeleopMidNode,Cone_6,False
23,319,Blue 3,Ananya,TeleopMidNode,Cone_7,False
23,319,Blue 3,Ananya,TeleopMidNode,Cube_8,False
23,319,Blue 3,Ananya,TeleopMidNode,Cone_9,False
23,319,Blue 3,Ananya,TeleopLowNode,Cube_1,False
23,319,Blue 3,Ananya,TeleopLowNode,Cone_1,False
23,319,Blue 3,Ananya,TeleopLowNode,Cube_2,False
23,319,Blue 3,Ananya,TeleopLowNode,Cone_2,True
23,319,Blue 3,Ananya,TeleopLowNode,Cube_3,False
23,319,Blue 3,Ananya,TeleopLowNode,Cone_3,False
23,319,Blue 3,Ananya,TeleopLowNode,Cube_4,False
23,319,Blue 3,Ananya,TeleopLowNode,Cone_4,False
23,319,Blue 3,Ananya,TeleopLowNode,Cube_5,False
23,319,Blue 3,Ananya,TeleopLowNode,Cone_5,False
23,319,Blue 3,Ananya,TeleopLowNode,Cube_6,False
23,319,Blue 3,Ananya,TeleopLowNode,Cone_6,False
23,319,Blue 3,Ananya,TeleopLowNode,Cube_7,False
23,319,Blue 3,Ananya,TeleopLowNode,Cone_7,False
23,319,Blue 3,Ananya,TeleopLowNode,Cube_8,False
23,319,Blue 3,Ananya,TeleopLowNode,Cone_8,False
23,319,Blue 3,Ananya,TeleopLowNode,Cube_9,False
23,319,Blue 3,Ananya,TeleopLowNode,Cone_9,False
23,319,Blue 3,Ananya,EndgameDocked,Success,False
23,319,Blue 3,Ananya,EndgameEngaged,Success,True
23,319,Blue 3,Ananya,EndgamePark,Success,False
23,319,Blue 3,Ananya,EndgameTripleBalance,Success,True
23,319,Blue 3,Ananya,TeleopTeamwork,Success,False
23,319,Blue 3,Ananya,TeleopPenalties,Success,False
23,319,Blue 3,Ananya,MiscTippedCones,Success,False
23,319,Blue 3,Ananya,MiscDropPieces,Success,False
23,319,Blue 3,Ananya,TeleopDefenseAbility,1,False
23,319,Blue 3,Ananya,TeleopDefenseAbility,2,True
23,319,Blue 3,Ananya,TeleopDefenseAbility,3,False
23,319,Blue 3,Ananya,TeleopDefenseAbility,4,False
23,319,Blue 3,Ananya,TeleopDefenseAbility,5,False
23,319,Blue 3,Ananya,TeleopDoubleSubstation,Success,True
23,319,Blue 3,Ananya,AutoDNACharge,Success,True
23,319,Blue 3,Ananya,InfoPosition,Blue,True
23,319,Blue 3,Ananya,InfoPosition,Red,False
23,319,Blue 3,Ananya,InfoPosition,1,False
23,319,Blue 3,Ananya,InfoPosition,2,False
23,319,Blue 3,Ananya,InfoPosition,3,True
23,319,Blue 3,Ananya,AutoMissedPieces,Success,False
23,9007,Red 1,Sudish,AutoMobility,Success,True
23,9007,Red 1,Sudish,AutoDocked,Success,False
23,9007,Red 1,Sudish,AutoEngaged,Success,False
23,9007,Red 1,Sudish,TeleopPancake,Success,False
23,9007,Red 1,Sudish,TeleopDriverQuality,1,False
23,9007,Red 1,Sudish,TeleopDriverQuality,2,False
23,9007,Red 1,Sudish,TeleopDriverQuality,3,True
23,9007,Red 1,Sudish,TeleopDriverQuality,4,False
23,9007,Red 1,Sudish,TeleopDriverQuality,5,False
23,9007,Red 1,Sudish,TeleopMechanicalReliability,1,False
23,9007,Red 1,Sudish,TeleopMechanicalReliability,2,False
23,9007,Red 1,Sudish,TeleopMechanicalReliability,3,True
23,9007,Red 1,Sudish,TeleopMechanicalReliability,4,False
23,9007,Red 1,Sudish,TeleopMechanicalReliability,5,False
23,9007,Red 1,Sudish,TeleopDisqualified,Success,False
23,9007,Red 1,Sudish,TeleopSingleSubstation,Success,True
23,9007,Red 1,Sudish,AutoHighNode,Cone_1,False
23,9007,Red 1,Sudish,AutoHighNode,Cube_2,False
23,9007,Red 1,Sudish,AutoHighNode,Cone_3,False
23,9007,Red 1,Sudish,AutoHighNode,Cone_4,False
23,9007,Red 1,Sudish,AutoHighNode,Cube_5,False
23,9007,Red 1,Sudish,AutoHighNode,Cone_6,False
23,9007,Red 1,Sudish,AutoHighNode,Cone_7,False
23,9007,Red 1,Sudish,AutoHighNode,Cube_8,False
23,9007,Red 1,Sudish,AutoHighNode,Cone_9,False
23,9007,Red 1,Sudish,AutoMidNode,Cone_1,False
23,9007,Red 1,Sudish,AutoMidNode,Cube_2,False
23,9007,Red 1,Sudish,AutoMidNode,Cone_3,False
23,9007,Red 1,Sudish,AutoMidNode,Cone_4,False
23,9007,Red 1,Sudish,AutoMidNode,Cube_5,False
23,9007,Red 1,Sudish,AutoMidNode,Cone_6,False
23,9007,Red 1,Sudish,AutoMidNode,Cone_7,False
23,9007,Red 1,Sudish,AutoMidNode,Cube_8,False
23,9007,Red 1,Sudish,AutoMidNode,Cone_9,False
23,9007,Red 1,Sudish,AutoLowNode,Cube_1,False
23,9007,Red 1,Sudish,AutoLowNode,Cone_1,False
23,9007,Red 1,Sudish,AutoLowNode,Cube_2,False
23,9007,Red 1,Sudish,AutoLowNode,Cone_2,False
23,9007,Red 1,Sudish,AutoLowNode,Cube_3,False
23,9007,Red 1,Sudish,AutoLowNode,Cone_3,False
23,9007,Red 1,Sudish,AutoLowNode,Cube_4,False
23,9007,Red 1,Sudish,AutoLowNode,Cone_4,False
23,9007,Red 1,Sudish,AutoLowNode,Cube_5,False
23,9007,Red 1,Sudish,AutoLowNode,Cone_5,False
23,9007,Red 1,Sudish,AutoLowNode,Cube_6,False
23,9007,Red 1,Sudish,AutoLowNode,Cone_6,False
23,9007,Red 1,Sudish,AutoLowNode,Cube_7,False
23,9007,Red 1,Sudish,AutoLowNode,Cone_7,False
23,9007,Red 1,Sudish,AutoLowNode,Cube_8,False
23,9007,Red 1,Sudish,AutoLowNode,Cone_8,False
23,9007,Red 1,Sudish,AutoLowNode,Cube_9,False
23,9007,Red 1,Sudish,AutoLowNode,Cone_9,False
23,9007,Red 1,Sudish,TeleopHighNode,Cone_1,False
23,9007,Red 1,Sudish,TeleopHighNode,Cube_2,False
23,9007,Red 1,Sudish,TeleopHighNode,Cone_3,False
23,9007,Red 1,Sudish,TeleopHighNode,Cone_4,False
23,9007,Red 1,Sudish,TeleopHighNode,Cube_5,False
23,9007,Red 1,Sudish,TeleopHighNode,Cone_6,False
23,9007,Red 1,Sudish,TeleopHighNode,Cone_7,False
23,9007,Red 1,Sudish,TeleopHighNode,Cube_8,False
23,9007,Red 1,Sudish,TeleopHighNode,Cone_9,False
23,9007,Red 1,Sudish,TeleopMidNode,Cone_1,False
23,9007,Red 1,Sudish,TeleopMidNode,Cube_2,False
23,9007,Red 1,Sudish,TeleopMidNode,Cone_3,False
23,9007,Red 1,Sudish,TeleopMidNode,Cone_4,False
23,9007,Red 1,Sudish,TeleopMidNode,Cube_5,True
23,9007,Red 1,Sudish,TeleopMidNode,Cone_6,False
23,9007,Red 1,Sudish,TeleopMidNode,Cone_7,False
23,9007,Red 1,Sudish,TeleopMidNode,Cube_8,False
23,9007,Red 1,Sudish,TeleopMidNode,Cone_9,False
23,9007,Red 1,Sudish,TeleopLowNode,Cube_1,False
23,9007,Red 1,Sudish,TeleopLowNode,Cone_1,False
23,9007,Red 1,Sudish,TeleopLowNode,Cube_2,False
23,9007,Red 1,Sudish,TeleopLowNode,Cone_2,False
23,9007,Red 1,Sudish,TeleopLowNode,Cube_3,False
23,9007,Red 1,Sudish,TeleopLowNode,Cone_3,False
23,9007,Red 1,Sudish,TeleopLowNode,Cube_4,False
23,9007,Red 1,Sudish,TeleopLowNode,Cone_4,False
23,9007,Red 1,Sudish,TeleopLowNode,Cube_5,False
23,9007,Red 1,Sudish,TeleopLowNode,Cone_5,True
23,9007,Red 1,Sudish,TeleopLowNode,Cube_6,False
23,9007,Red 1,Sudish,TeleopLowNode,Cone_6,False
23,9007,Red 1,Sudish,TeleopLowNode,Cube_7,False
23,9007,Red 1,Sudish,TeleopLowNode,Cone_7,False
23,9007,Red 1,Sudish,TeleopLowNode,Cube_8,False
23,9007,Red 1,Sudish,TeleopLowNode,Cone_8,True
23,9007,Red 1,Sudish,TeleopLowNode,Cube_9,False
23,9007,Red 1,Sudish,TeleopLowNode,Cone_9,False
23,9007,Red 1,Sudish,EndgameDocked,Success,False
23,9007,Red 1,Sudish,EndgameEngaged,Success,False
23,9007,Red 1,Sudish,EndgamePark,Success,False
23,9007,Red 1,Sudish,EndgameTripleBalance,Success,True
23,9007,Red 1,Sudish,TeleopTeamwork,Success,False
23,9007,Red 1,Sudish,TeleopPenalties,Success,False
23,9007,Red 1,Sudish,MiscTippedCones,Success,False
23,9007,Red 1,Sudish,MiscDropPieces,Success,False
23,9007,Red 1,Sudish,TeleopDefenseAbility,1,False
23,9007,Red 1,Sudish,TeleopDefenseAbility,2,False
23,9007,Red 1,Sudish,TeleopDefenseAbility,3,False
23,9007,Red 1,Sudish,TeleopDefenseAbility,4,False
